air_temp_set_1,relative_humidity_set_1,dew_point_temperature_set_1d,road_temp_set_1,wind_speed_set_1,label
-0.466666667,69.06666667,-5.514666667,-5.726666667,13.64733333,Snow
-0.4,69.0,-5.462,-5.98,13.742,Snow
-0.8,69.46666667,-5.754666667,-6.273333333,12.146,Snow
-1.0,70.13333333,-5.817333333,-6.453333333,11.49866667,Snow
-0.866666667,69.6,-5.792,-6.0,12.64866667,Snow
-0.8,70.46666667,-5.566,-6.333333333,13.27933333,Snow
-1.0,71.86666667,-5.495333333,-6.613333333,11.83533333,Snow
-1.0,71.46666667,-5.571333333,-6.778571429,11.648,Snow
-1.0,70.33333333,-5.78,-6.453333333,11.962,Snow
-0.933333333,71.86666667,-5.433333333,-6.266666667,12.64666667,Snow
-0.8,73.0,-5.092666667,-5.573333333,12.92533333,Snow
-0.066666667,75.53333333,-3.928666667,-4.333333333,13.09333333,Snow
0.666666667,70.86666667,-4.089333333,-3.213333333,13.5,Snow
1.066666667,68.13333333,-4.223333333,-2.206666667,11.334,Snow
1.0,72.53333333,-3.444666667,-1.713333333,10.0,Snow
1.466666667,70.46666667,-3.397333333,0.2,11.64933333,Snow
2.6,63.46666667,-3.719333333,1.686666667,15.576,Snow
2.266666667,65.8,-3.552666667,3.46,19.09466667,Wet
2.0,67.73333333,-3.413333333,6.257142857,16.68733333,Dry
1.933333333,69.93333333,-3.044666667,5.933333333,15.09466667,Wet
1.333333333,73.13333333,-3.012,5.68,12.33333333,Wet
2.0,69.6,-3.048666667,7.173333333,13.038,Dry
2.466666667,65.66666667,-3.384666667,9.333333333,14.61066667,Dry
2.466666667,64.53333333,-3.62,9.726666667,12.74133333,Dry
2.0,63.6,-4.263333333,7.066666667,12.70266667,Dry
2.0,63.8,-4.218666667,4.546666667,11.666,Wet
2.0,62.66666667,-4.459333333,3.22,11.46466667,Wet
1.266666667,64.73333333,-4.722666667,1.513333333,9.090666667,Snow
1.0,62.66666667,-5.41,-0.693333333,8.684666667,Snow
0.2,65.46666667,-5.589333333,-2.133333333,7.164,Snow
0.0,65.26666667,-5.818,-2.486666667,7.517333333,Snow
0.0,63.0,-6.29,-3.06,9.073333333,Snow
0.0,63.66666667,-6.15,-3.846666667,9.723333333,Snow
-0.2,66.53333333,-5.76,-4.513333333,10.66733333,Snow
-1.0,74.06666667,-5.098,-4.36,12.09333333,Snow
-1.0,77.33333333,-4.513333333,-4.24,12.38866667,Snow
-1.0,75.6,-4.816,-4.133333333,13.14733333,Snow
-1.0,75.0,-4.921333333,-4.36,12.59333333,Snow
-1.0,74.46666667,-5.024666667,-4.68,9.536666667,Snow
-1.8,76.66666667,-5.406,-4.973333333,3.277333333,Snow
-1.066666667,70.8,-5.776666667,-5.353333333,3.501333333,Snow
-1.533333333,69.6,-6.438666667,-5.5,3.203333333,Snow
-1.2,66.66666667,-6.685333333,-4.566666667,2.296666667,Snow
-0.866666667,65.6,-6.578,-3.593333333,2.61,Snow
-0.733333333,64.66666667,-6.642666667,-3.273333333,4.258,Snow
-1.666666667,69.86666667,-6.514666667,-2.853333333,4.888666667,Snow
-2.733333333,77.13333333,-6.236,-2.74,4.221333333,Snow
-3.933333333,85.0,-6.122,-2.833333333,5.464,Snow
-4.0,90.13333333,-5.4,-2.88,4.76,Snow
-4.0,91.0,-5.27,-2.806666667,5.426,Snow
-4.0,91.0,-5.27,-2.806666667,5.888,Snow
-3.866666667,91.0,-5.138,-2.9,5.224,Snow
-3.733333333,91.46666667,-4.936,-2.886666667,5.927333333,Snow
-3.4,92.0,-4.526,-2.833333333,6.296666667,Snow
-3.0,92.0,-4.13,-2.686666667,5.464,Snow
-3.0,92.0,-4.13,-2.713333333,5.407333333,Snow
-3.0,92.0,-4.13,-2.58,4.278,Snow
-3.0,92.0,-4.13,-2.64,2.925333333,Snow
-3.066666667,92.0,-4.196,-2.813333333,4.019333333,Snow
-4.0,92.0,-5.12,-2.726666667,4.443333333,Snow
-4.0,92.0,-5.12,-2.593333333,3.408666667,Snow
-4.0,92.0,-5.12,-2.453333333,4.61,Snow
-3.733333333,91.73333333,-4.896,-1.886666667,5.185333333,Snow
-3.666666667,91.0,-4.94,-1.426666667,7.072,Snow
-4.0,91.0,-5.27,-0.926666667,6.945333333,Snow
-4.0,89.73333333,-5.46,-0.76,8.147333333,Snow
-3.8,87.4,-5.615333333,-0.54,8.871333333,Snow
-3.0,84.73333333,-5.244,-0.478571429,7.981333333,Snow
-3.533333333,83.86666667,-5.905333333,-0.426666667,6.851333333,Snow
-4.0,80.93333333,-6.831333333,-0.706666667,8.925333333,Snow
-4.0,80.8,-6.854666667,-0.966666667,10.758,Snow
-4.0,77.4,-7.416,-0.753333333,10.168,Snow
-4.0,78.13333333,-7.291333333,-1.233333333,10.42666667,Snow
-4.0,78.07142857,-7.300714286,-1.621428571,12.00428571,Snow
-4.0,79.0,-7.149333333,-1.566666667,12.724,Snow
-4.0,77.8,-7.344,-2.146666667,11.814,Snow
-4.933333333,78.4,-8.157333333,-3.046666667,11.148,Snow
-5.0,81.73333333,-7.686,-3.506666667,11.37066667,Snow
-5.333333333,84.46666667,-7.572,-4.6,14.53666667,Snow
-5.0,81.4,-7.727333333,-4.926666667,14.14866667,Snow
-5.0,82.06666667,-7.619333333,-4.453333333,12.352,Snow
-5.0,81.13333333,-7.769333333,-4.366666667,12.01933333,Snow
-5.0,82.26666667,-7.587333333,-4.386666667,12.316,Snow
-5.0,84.6,-7.224,-4.846666667,12.70533333,Snow
-5.0,83.06666667,-7.463333333,-4.92,13.16666667,Snow
-5.0,84.13333333,-7.297333333,-5.22,13.27733333,Snow
-5.133333333,84.93333333,-7.301333333,-5.726666667,14.11133333,Snow
-5.8,85.26666667,-7.904,-5.546666667,13.204,Snow
-6.0,85.53333333,-8.06,-5.613333333,12.166,Snow
-6.0,85.0,-8.141333333,-6.406666667,10.72266667,Snow
-6.733333333,84.46666667,-8.948666667,-7.48,7.444666667,Snow
-7.066666667,83.6,-9.406666667,-8.246666667,3.758666667,Snow
-7.6,84.53333333,-9.788,-8.773333333,4.000666667,Snow
-7.733333333,85.86666667,-9.718,-9.073333333,8.146666667,Snow
-8.0,85.8,-9.99,-9.166666667,7.148666667,Snow
-7.666666667,84.06666667,-9.933333333,-9.353333333,6.687333333,Snow
-7.0,78.26666667,-10.18733333,-9.313333333,12.05666667,Snow
-7.266666667,77.06666667,-10.64533333,-9.346666667,11.964,Snow
-7.6,78.0,-10.81466667,-9.56,11.88733333,Snow
-7.8,78.13333333,-10.986,-9.56,12.86933333,Snow
-7.0,76.46666667,-10.48533333,-9.12,13.61,Snow
-7.333333333,76.2,-10.85266667,-9.386666667,13.42533333,Snow
-8.0,77.13333333,-11.34733333,-10.04666667,12.76133333,Snow
-8.533333333,76.86666667,-11.90933333,-10.35333333,12.20133333,Snow
-8.6,75.33333333,-12.22533333,-10.59333333,11.74066667,Snow
-8.866666667,75.13333333,-12.518,-10.84,10.72333333,Snow
-8.066666667,72.26666667,-12.23733333,-10.76,10.538,Snow
-7.933333333,69.53333333,-12.59,-10.48,10.336,Snow
-7.0,66.8,-12.198,-9.746666667,11.68466667,Snow
-7.0,66.66666667,-12.22333333,-8.453333333,13.90933333,Snow
-6.066666667,64.2,-11.806,-7.5,14.55666667,Snow
-6.0,61.86666667,-12.21,-6.42,14.50266667,Snow
-5.066666667,59.26666667,-11.86866667,-5.226666667,13.27933333,Snow
-4.933333333,56.46666667,-12.35533333,-4.306666667,12.40666667,Snow
-4.0,54.53333333,-11.91733333,-3.08,10.62866667,Snow
-4.0,54.86666667,-11.84066667,-2.106666667,10.072,Snow
-3.733333333,54.33333333,-11.71333333,-1.907692308,11.612,Snow
-3.133333333,54.66666667,-11.07266667,-2.215384615,9.907333333,Snow
-3.0,52.93333333,-11.35866667,-1.18,7.760666667,Snow
-2.933333333,49.6,-12.10866667,-0.54,9.092,Snow
-2.066666667,49.8,-11.26466667,-0.226666667,9.241333333,Snow
-2.0,52.13333333,-10.62133333,-0.546666667,10.518,Snow
-2.0,52.8,-10.458,-1.94,10.92533333,Snow
-2.4,55.53333333,-10.19133333,-3.12,11.55666667,Snow
-3.0,56.53333333,-10.52266667,-4.753333333,10.48133333,Snow
-3.333333333,57.13333333,-10.704,-5.873333333,9.037333333,Snow
-4.0,59.13333333,-10.89266667,-6.886666667,6.722666667,Snow
-4.866666667,60.0,-11.52466667,-7.46,6.203333333,Snow
-5.0,59.66666667,-11.72,-7.9,7.332666667,Snow
-5.0,59.46666667,-11.762,-8.206666667,10.44533333,Snow
-5.0,59.06666667,-11.84666667,-8.48,11.684,Snow
-4.2,56.8,-11.592,-8.593333333,11.68466667,Snow
-4.0,56.26666667,-11.52133333,-8.58,10.81533333,Snow
-4.0,56.86666667,-11.38933333,-8.593333333,11.22333333,Snow
-4.0,57.4,-11.272,-8.52,11.98133333,Snow
-3.933333333,58.26666667,-11.01866667,-8.273333333,11.628,Snow
-3.266666667,57.0,-10.67066667,-8.3,11.46133333,Snow
-3.266666667,58.0,-10.446,-8.26,10.90733333,Snow
-3.933333333,58.73333333,-10.91933333,-8.5,8.593333333,Snow
-3.533333333,59.33333333,-10.41066667,-8.56,7.835333333,Snow
-3.266666667,60.53333333,-9.898666667,-8.526666667,8.926,Snow
-3.8,61.4,-10.22066667,-8.54,9.442,Snow
-4.0,64.6,-9.761333333,-8.653333333,7.129333333,Snow
-4.0,65.6,-9.566,-8.586666667,6.016666667,Snow
-3.133333333,63.53333333,-9.151333333,-8.433333333,7.684666667,Snow
-2.6,63.06666667,-8.740666667,-8.093333333,10.498,Snow
-2.0,61.4,-8.516,-7.746666667,12.70333333,Snow
-2.0,61.6,-8.474,-7.5,13.13,Snow
-2.0,62.13333333,-8.362,-7.113333333,13.51933333,Snow
-2.0,61.4,-8.516,-6.653333333,14.40733333,Snow
-1.466666667,60.93333333,-8.112666667,-6.06,14.64933333,Snow
-1.266666667,60.33333333,-8.050666667,-5.786666667,14.55666667,Snow
-1.0,59.53333333,-7.973333333,-5.366666667,12.94333333,Snow
-1.0,59.6,-7.958666667,-5.166666667,11.944,Snow
-0.066666667,58.33333333,-7.359333333,-4.706666667,13.426,Snow
0.266666667,57.26666667,-7.288,-4.08,14.07533333,Snow
0.533333333,56.8,-7.145333333,-3.073333333,12.25866667,Snow
1.0,55.53333333,-7.002,-1.173333333,10.668,Snow
1.266666667,54.93333333,-6.896,0.253333333,11.18466667,Snow
1.4,55.86666667,-6.55,0.346666667,11.55466667,Snow
1.866666667,55.66666667,-6.16,1.506666667,11.33333333,Snow
2.133333333,54.86666667,-6.102,3.0,10.41,Wet
2.8,54.6,-5.542,3.926666667,10.37133333,Wet
3.0,54.53333333,-5.372,5.0,10.25866667,Wet
3.2,53.73333333,-5.382,5.54,8.926666667,Wet
3.333333333,54.66666667,-5.03,6.253333333,5.537333333,Wet
4.0,51.86666667,-5.106666667,6.746666667,9.111333333,Wet
4.0,52.06666667,-5.058666667,6.053333333,7.814666667,Wet
4.933333333,49.6,-4.839333333,7.64,9.982,Dry
5.0,47.6,-5.322666667,7.793333333,9.573333333,Dry
4.866666667,49.33333333,-4.976666667,5.246666667,9.037333333,Wet
4.0,53.53333333,-4.686666667,3.706666667,7.721333333,Wet
4.0,52.0,-5.074,2.433333333,7.278,Wet
3.6,51.66666667,-5.530666667,0.92,6.186666667,Slush
3.0,53.66666667,-5.584,0.086666667,5.556666667,Snow
3.333333333,50.93333333,-5.968666667,-0.52,7.407333333,Snow
2.6,53.4,-6.028666667,-1.06,4.907333333,Snow
2.2,54.93333333,-6.030666667,-1.506666667,4.0,Snow
2.933333333,52.4,-5.963333333,-1.753333333,7.980666667,Snow
2.4,54.0,-6.07,-1.546666667,5.74,Snow
2.2,54.0,-6.257333333,-1.7,4.0,Snow
2.133333333,52.73333333,-6.624,-2.033333333,3.834666667,Snow
2.0,53.46666667,-6.57,-2.273333333,3.056,Snow
1.866666667,53.46666667,-6.692,-2.506666667,4.168,Snow
1.666666667,53.2,-6.959333333,-2.633333333,4.685333333,Snow
2.066666667,49.6,-7.493333333,-2.786666667,5.926666667,Snow
1.866666667,50.13333333,-7.548666667,-3.106666667,7.462666667,Snow
2.866666667,42.6,-8.74,-3.286666667,9.667333333,Snow
2.733333333,41.8,-9.097333333,-3.6,6.056,Snow
2.0,44.06666667,-9.080666667,-4.02,6.224666667,Snow
2.0,42.93333333,-9.412666667,-4.38,6.258666667,Snow
2.4,39.46666667,-10.138,-4.666666667,5.499333333,Snow
3.066666667,37.53333333,-10.17133333,-4.393333333,7.350666667,Snow
2.2,41.2,-9.761333333,-4.82,6.462666667,Snow
3.533333333,36.66666667,-10.046,-4.333333333,10.07466667,Snow
2.533333333,41.2,-9.480666667,-4.373333333,10.16466667,Snow
2.066666667,43.93333333,-9.058666667,-4.526666667,8.907333333,Snow
2.266666667,43.86666667,-8.899333333,-4.493333333,10.03666667,Snow
1.866666667,46.46666667,-8.533333333,-4.873333333,9.129333333,Snow
2.0,47.0,-8.252666667,-4.913333333,11.964,Snow
2.0,46.26666667,-8.455333333,-4.933333333,13.406,Snow
0.8,48.33333333,-9.002666667,-5.233333333,12.44466667,Snow
0.4,49.93333333,-8.945333333,-5.633333333,9.87,Snow
1.133333333,47.73333333,-8.850666667,-5.506666667,10.46266667,Snow
1.8,45.8,-8.771333333,-4.306666667,12.94466667,Snow
2.666666667,43.06666667,-8.769333333,-1.926666667,14.42733333,Snow
2.733333333,43.33333333,-8.628666667,-0.62,15.29866667,Snow
2.0,45.06666667,-8.792,-0.806666667,13.37133333,Snow
2.333333333,44.6,-8.623333333,-0.653333333,11.25933333,Snow
3.0,44.33333333,-8.093333333,1.133333333,9.482,Slush
3.333333333,43.13333333,-8.142,1.94,12.11066667,Slush
3.533333333,43.66666667,-7.8,2.333333333,13.48,Wet
3.8,45.26666667,-7.089333333,3.086666667,11.24066667,Wet
3.933333333,45.26666667,-6.966,3.413333333,8.964666667,Wet
4.0,44.6,-7.097333333,3.56,8.112,Wet
4.0,43.8,-7.332,3.766666667,9.63,Wet
4.0,44.06666667,-7.256,3.533333333,9.555333333,Wet
4.0,43.93333333,-7.294666667,3.26,9.850666667,Wet
4.266666667,42.93333333,-7.360666667,2.633333333,10.73933333,Wet
4.2,43.8,-7.152,2.413333333,11.05266667,Wet
4.0,41.2,-8.148666667,1.213333333,11.55466667,Slush
3.866666667,38.4,-9.164,0.273333333,9.982,Snow
3.0,43.06666667,-8.47,-1.013333333,5.554666667,Snow
2.533333333,45.6,-8.159333333,-1.24,6.093333333,Snow
2.2,45.2,-8.576,-2.053333333,8.832666667,Snow
1.8,47.2,-8.385333333,-1.406666667,3.093333333,Snow
1.0,51.13333333,-8.081333333,-0.646666667,3.352,Snow
1.0,52.86666667,-7.646,-1.04,6.074666667,Snow
0.266666667,57.2,-7.306,-1.906666667,4.185333333,Snow
0.533333333,54.6,-7.668,-2.873333333,3.258666667,Snow
0.0,52.13333333,-8.757333333,-3.866666667,2.962,Snow
-0.133333333,51.4,-9.066666667,-5.386666667,4.296666667,Snow
-0.8,51.46666667,-9.668,-5.526666667,5.146666667,Snow
-0.866666667,53.0,-9.360666667,-5.786666667,5.684666667,Snow
-1.2,54.73333333,-9.253333333,-5.78,5.668666667,Snow
-0.333333333,53.26666667,-8.791333333,-3.82,5.166666667,Snow
0.0,54.4,-8.204,-2.58,3.001333333,Snow
0.0,54.0,-8.3,-2.7,2.908,Snow
0.0,54.86666667,-8.092666667,-2.606666667,2.89,Snow
-0.066666667,51.6,-8.965333333,-2.5,2.686666667,Snow
0.133333333,50.73333333,-8.987333333,-2.613333333,2.314666667,Snow
0.0,52.86666667,-8.576,-3.273333333,3.740666667,Snow
0.0,52.73333333,-8.611333333,-2.96,4.538,Snow
0.066666667,53.13333333,-8.45,-2.626666667,4.074,Snow
-0.066666667,53.33333333,-8.528,-3.113333333,2.350666667,Snow
-0.266666667,53.86666667,-8.589333333,-3.613333333,2.777333333,Snow
-0.333333333,52.46666667,-8.987333333,-2.906666667,3.020666667,Snow
-0.533333333,53.53333333,-8.917333333,-2.766666667,2.964666667,Snow
-0.333333333,53.2,-8.812666667,-2.68,2.944666667,Snow
-1.0,55.6,-8.862,-2.366666667,2.556,Snow
-1.133333333,59.66666667,-8.072,-1.893333333,4.019333333,Snow
-1.133333333,61.13333333,-7.757333333,-1.7,4.278,Snow
-1.0,60.86666667,-7.688,-1.366666667,3.722,Snow
-1.133333333,61.8,-7.612,-0.966666667,3.908666667,Snow
-1.0,63.06666667,-7.218666667,-0.26,5.018,Snow
-1.333333333,69.0,-6.359333333,0.12,7.518666667,Snow
-1.133333333,67.33333333,-6.495333333,0.673333333,8.111333333,Snow
-1.333333333,72.06666667,-5.782666667,1.5,7.369333333,Snow
-1.0,67.8,-6.268666667,2.033333333,7.555333333,Snow
-1.0,67.33333333,-6.361333333,2.793333333,7.923333333,Snow
-1.0,68.73333333,-6.089333333,3.2,7.724,Snow
-1.866666667,73.66666667,-6.008,3.293333333,8.02,Snow
-2.333333333,83.33333333,-4.816,2.68,7.13,Snow
-3.0,86.8,-4.92,2.36,5.63,Snow
-2.933333333,86.33333333,-4.924666667,2.606666667,4.333333333,Snow
-3.0,87.26666667,-4.847333333,1.76,4.61,Snow
-3.0,88.46666667,-4.660666667,0.566666667,3.556,Snow
-3.0,88.8,-4.61,0.146666667,3.89,Snow
-3.0,90.13333333,-4.41,-0.86,3.834,Snow
-3.533333333,91.0,-4.808,-1.746666667,3.129333333,Snow
-4.0,91.33333333,-5.22,-2.173333333,1.443333333,Snow
-4.0,91.8,-5.15,-2.013333333,1.556,Snow
-4.0,92.0,-5.12,-1.973333333,2.201333333,Snow
-4.0,92.0,-5.12,-1.806666667,2.183333333,Snow
-4.0,91.46666667,-5.2,-2.453333333,1.686,Snow
-4.133333333,91.0,-5.402,-3.38,2.073333333,Snow
-4.2,91.0,-5.468,-3.58,2.501333333,Snow
-4.0,90.46666667,-5.35,-4.173333333,5.795333333,Snow
-4.0,88.26666667,-5.68,-4.286666667,6.39,Snow
-4.866666667,83.93333333,-7.198,-5.086666667,6.11,Snow
-5.0,79.93333333,-7.969333333,-5.926666667,7.424666667,Snow
-4.6,78.8,-7.766,-6.086666667,9.555333333,Snow
-4.066666667,78.06666667,-7.365333333,-6.06,10.14933333,Snow
-4.066666667,75.2,-7.862666667,-6.3,11.11066667,Snow
-4.0,72.8,-8.216,-6.406666667,12.12733333,Snow
-4.333333333,73.0,-8.503333333,-6.573333333,13.14866667,Snow
-4.933333333,72.4,-9.188,-6.713333333,13.612,Snow
-4.8,71.86666667,-9.152666667,-6.653333333,14.814,Snow
-5.0,71.46666667,-9.422666667,-6.806666667,14.75933333,Snow
-5.0,69.66666667,-9.75,-7.28,14.778,Snow
-5.0,68.0,-10.06,-7.486666667,13.31466667,Snow
-4.666666667,67.2,-9.896,-7.746666667,14.24133333,Snow
-5.0,69.6,-9.765333333,-8.22,13.85266667,Snow
-5.0,67.0,-10.25066667,-8.606666667,13.482,Snow
-5.0,67.46666667,-10.16466667,-8.853333333,14.77933333,Snow
-5.0,67.66666667,-10.12333333,-9.08,15.67,Snow
-5.0,66.73333333,-10.30066667,-9.366666667,16.02066667,Snow
-5.266666667,67.26666667,-10.45533333,-9.593333333,15.076,Snow
-6.0,67.93333333,-11.03133333,-9.853333333,14.44733333,Snow
-5.466666667,66.53333333,-10.78266667,-9.52,15.96666667,Snow
-5.6,68.53333333,-10.53533333,-8.706666667,16.20466667,Snow
-5.0,66.46666667,-10.35266667,-7.386666667,17.11266667,Snow
-5.0,63.73333333,-10.88333333,-6.153333333,17.53733333,Snow
-4.266666667,63.0,-10.33466667,-4.96,16.46533333,Snow
-4.0,62.53333333,-10.178,-3.246666667,16.928,Snow
-3.933333333,63.2,-9.978,-2.24,16.61333333,Snow
-3.133333333,61.93333333,-9.480666667,-0.84,14.112,Snow
-3.066666667,60.46666667,-9.724666667,-0.586666667,10.74,Snow
-2.4,57.06666667,-9.842,1.653333333,9.999333333,Snow
-2.0,55.06666667,-9.923333333,2.273333333,11.57333333,Snow
-2.0,57.53333333,-9.357333333,1.833333333,10.12933333,Snow
-2.0,54.93333333,-9.954,2.74,11.63,Snow
-2.0,52.8,-10.45866667,2.646666667,10.68466667,Snow
-2.0,53.66666667,-10.25133333,0.466666667,10.53666667,Snow
-2.8,55.66666667,-10.534,-1.186666667,9.222666667,Snow
-3.0,58.06666667,-10.18266667,-2.073333333,7.406666667,Snow
-3.0,61.06666667,-9.536666667,-2.533333333,6.036666667,Snow
-3.466666667,62.53333333,-9.672,-3.286666667,6.037333333,Snow
-4.0,63.53333333,-9.973333333,-4.386666667,3.686,Snow
-4.0,64.13333333,-9.853333333,-5.24,3.853333333,Snow
-4.0,64.06666667,-9.866666667,-4.426666667,4.888,Snow
-4.2,64.93333333,-9.885333333,-5.593333333,4.204,Snow
-5.0,66.93333333,-10.26266667,-7.06,3.074666667,Snow
-5.0,65.93333333,-10.454,-7.666666667,3.369333333,Snow
-5.0,65.26666667,-10.58666667,-8.353333333,2.78,Snow
-4.666666667,65.2,-10.28,-8.773333333,3.257333333,Snow
-5.0,64.46666667,-10.742,-8.8,2.926666667,Snow
-5.0,63.13333333,-11.00466667,-7.826666667,2.724,Snow
-4.466666667,61.86666667,-10.758,-6.353333333,2.352,Snow
-4.133333333,59.86666667,-10.86333333,-6.453333333,3.094,Snow
-5.2,66.13333333,-10.628,-7.486666667,3.591333333,Snow
-5.733333333,71.53333333,-10.11866667,-8.466666667,3.128666667,Snow
-6.066666667,72.66666667,-10.23466667,-9.373333333,2.054666667,Snow
-7.0,74.73333333,-10.77733333,-9.98,2.462666667,Snow
-7.0,75.6,-10.62866667,-10.22,2.612,Snow
-7.0,75.2,-10.69666667,-9.813333333,2.742666667,Snow
-7.066666667,74.4,-10.89933333,-9.193333333,2.444,Snow
-6.8,72.53333333,-10.968,-8.84,2.332,Snow
-6.866666667,72.66666667,-11.00733333,-8.426666667,3.426,Snow
-7.0,75.0,-10.73133333,-8.273333333,3.686666667,Snow
-7.066666667,77.8,-10.33066667,-8.94,3.816,Snow
-8.0,82.06666667,-10.55733333,-10.07333333,3.983333333,Snow
-8.0,84.8,-10.14,-9.973333333,3.908666667,Snow
-8.0,86.86666667,-9.83,-9.826666667,3.498,Snow
-8.0,86.33333333,-9.91,-10.24,3.962666667,Snow
-8.0,86.8,-9.84,-10.00666667,4.426,Snow
-8.0,87.06666667,-9.8,-10.15333333,4.222,Snow
-7.6,85.66666667,-9.618,-10.06666667,3.704,Snow
-7.0,83.06666667,-9.421333333,-8.666666667,4.036,Snow
-6.4,81.53333333,-9.076666667,-6.666666667,1.001333333,Snow
-5.666666667,80.4,-8.542666667,-4.513333333,1.184666667,Snow
-4.466666667,75.26666667,-8.243333333,-2.5,1.128666667,Snow
-3.333333333,69.14285714,-8.290714286,-0.793333333,1.278,Snow
-2.0,58.93333333,-9.051333333,0.933333333,1.706,Snow
-1.8,58.46666667,-8.999333333,2.206666667,2.240666667,Snow
-3.533333333,74.66666667,-7.441333333,2.48,5.519333333,Snow
-4.0,78.06666667,-7.303333333,2.626666667,4.982,Snow
-4.466666667,80.6,-7.338,2.086666667,3.666,Snow
-4.0,78.8,-7.180666667,2.7,3.870666667,Snow
-3.933333333,74.66666667,-7.824,2.653333333,3.61,Snow
-3.133333333,72.6,-7.42,2.44,3.962,Snow
-3.533333333,72.53333333,-7.816,1.4,5.129333333,Snow
-4.0,74.86666667,-7.852666667,0.373333333,5.759333333,Snow
-4.8,83.0,-7.292,-1.14,6.777333333,Snow
-5.933333333,87.13333333,-7.754666667,-2.42,5.741333333,Snow
-6.0,87.86666667,-7.71,-2.986666667,5.594,Snow
-6.0,88.93333333,-7.55,-3.32,6.74,Snow
-6.8,89.0,-8.332,-3.713333333,6.924666667,Snow
-7.0,88.86666667,-8.55,-4.026666667,6.464666667,Snow
-7.0,89.0,-8.53,-4.24,5.722666667,Snow
-7.0,89.0,-8.53,-4.5,7.499333333,Snow
-7.0,89.0,-8.53,-4.846666667,8.981333333,Snow
-7.0,89.0,-8.53,-5.12,8.168,Snow
-7.0,88.46666667,-8.61,-5.38,8.298666667,Snow
-7.533333333,88.0,-9.202666667,-5.533333333,7.425333333,Snow
-8.0,88.0,-9.66,-5.785714286,6.96,Snow
-8.0,88.0,-9.66,-5.92,7.462666667,Snow
-8.0,88.0,-9.66,-6.026666667,7.146,Snow
-8.0,88.0,-9.66,-6.166666667,7.370666667,Snow
-8.0,88.0,-9.66,-6.385714286,7.203333333,Snow
-8.533333333,87.66666667,-10.23466667,-6.573333333,8.202666667,Snow
-9.0,87.0,-10.79,-6.926666667,7.871333333,Snow
-9.0,87.0,-10.79,-7.006666667,6.334666667,Snow
-9.0,87.0,-10.79,-7.006666667,5.184666667,Snow
-9.0,87.0,-10.79,-7.053846154,5.055333333,Snow
-9.0,87.0,-10.79,-7.253333333,5.797333333,Snow
-9.0,87.0,-10.79,-7.4,5.982,Snow
-9.0,86.46666667,-10.87,-7.4,5.166666667,Snow
-9.0,86.13333333,-10.92,-7.4,5.205333333,Snow
-9.0,86.13333333,-10.92,-7.533333333,4.832666667,Snow
-9.0,86.0,-10.94,-7.646666667,4.648666667,Snow
-9.0,86.0,-10.94,-7.5,5.168,Snow
-9.0,85.93333333,-10.95,-7.507142857,5.129333333,Snow
-9.0,85.06666667,-11.08,-7.62,5.813333333,Snow
-9.0,84.13333333,-11.22,-7.846666667,5.944666667,Snow
-9.0,83.8,-11.27,-7.626666667,5.742,Snow
-9.0,83.86666667,-11.26,-7.32,6.094,Snow
-9.0,83.0,-11.39166667,-6.816666667,7.175833333,Snow
-9.0,82.26666667,-11.506,-6.053333333,6.333333333,Snow
-9.0,81.06666667,-11.69,-5.546666667,7.445333333,Snow
-9.0,80.93333333,-11.71066667,-4.62,8.259333333,Snow
-9.0,80.06666667,-11.84933333,-3.673333333,8.205333333,Snow
-9.0,80.2,-11.828,-3.013333333,8.574,Snow
-9.0,81.06666667,-11.69066667,-2.473333333,9.444,Snow
-8.333333333,80.4,-11.144,-1.933333333,8.759333333,Snow
-8.0,81.06666667,-10.714,-1.333333333,7.722666667,Snow
-8.0,81.46666667,-10.65,-1.613333333,9.240666667,Snow
-8.0,82.73333333,-10.45266667,-2.213333333,11.018,Snow
-8.0,83.0,-10.41066667,-3.126666667,12.40733333,Snow
-8.0,84.06666667,-10.25,-3.32,11.79666667,Snow
-8.0,84.93333333,-10.12,-3.82,12.962,Snow
-8.0,84.8,-10.14,-4.686666667,12.908,Snow
-8.133333333,85.2,-10.21066667,-5.48,12.85333333,Snow
-9.0,86.53333333,-10.86,-6.033333333,12.372,Snow
-9.0,86.06666667,-10.93,-6.86,11.94466667,Snow
-9.0,86.26666667,-10.9,-7.546666667,12.42533333,Snow
-9.0,86.06666667,-10.93,-8.34,11.888,Snow
-10.0,86.06666667,-11.91066667,-9.246666667,10.72333333,Snow
-10.0,85.06666667,-12.06,-10.02666667,9.168666667,Snow
-10.6,84.0,-12.808,-11.0,8.442666667,Snow
-11.0,84.13333333,-13.18,-11.73333333,9.037333333,Snow
-11.0,83.73333333,-13.24,-12.34666667,10.16666667,Snow
-11.06666667,82.06666667,-13.55533333,-12.86666667,10.98066667,Snow
-11.6,81.26666667,-14.19866667,-13.24666667,11.92666667,Snow
-11.86666667,76.33333333,-15.22866667,-13.50666667,12.74,Snow
-11.46666667,72.8,-15.42333333,-13.59333333,13.59133333,Snow
-11.0,70.46666667,-15.37066667,-13.71333333,13.72133333,Snow
-11.53333333,73.4,-15.388,-13.01333333,16.91066667,Snow
-11.13333333,72.66666667,-15.12466667,-13.175,17.51933333,Snow
-11.13333333,70.2,-15.54733333,-13.74,15.83466667,Snow
